Row ID,Order ID,Customer ID,Product ID,Product Name,Order Date,Ship Date,Ship Mode,Category,Customer Name,Segment,Sales,Quantity,Profit
5147,CA-2017-161333,JL-15835,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,02-Feb-17,07-Feb-17,Standard Class,Appliances,John Lee,Consumer,46.8,4,16.38
5346,CA-2017-108539,SC-20725,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,21-Mar-17,23-Mar-17,Second Class,Storage,Steven Cartwright,Consumer,725.84,4,210.4936
5380,CA-2016-136021,JM-15580,OFF-PA-10000551,Array Memo Cubes,14-Aug-16,18-Aug-16,Standard Class,Paper,Jill Matthias,Consumer,15.54,3,7.6146
5389,CA-2017-164707,CV-12805,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,18-Feb-17,21-Feb-17,Second Class,Accessories,Cynthia Voltz,Corporate,109.53,3,47.0979
5390,CA-2017-164707,CV-12805,OFF-LA-10004345,Avery 493,18-Feb-17,21-Feb-17,Second Class,Labels,Cynthia Voltz,Corporate,9.82,2,4.8118
5406,US-2016-143280,TZ-21580,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,22-Feb-16,26-Feb-16,Standard Class,Accessories,Tracy Zic,Consumer,36.24,1,15.2208
5407,US-2016-143280,TZ-21580,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",22-Feb-16,26-Feb-16,Standard Class,Fasteners,Tracy Zic,Consumer,10.65,3,5.0055
5426,CA-2016-153598,NM-18520,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,03-Dec-16,06-Dec-16,First Class,Accessories,Neoma Murray,Consumer,1649.95,5,659.98
5427,CA-2016-153598,NM-18520,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,03-Dec-16,06-Dec-16,First Class,Furnishings,Neoma Murray,Consumer,111.9,6,51.474
5961,CA-2017-150602,ML-17395,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",09-Feb-17,14-Feb-17,Second Class,Furnishings,Marina Lichtenstein,Corporate,21.12,4,6.5472
6222,US-2017-157224,JB-16000,OFF-LA-10000121,Avery 48,14-Sep-17,18-Sep-17,Second Class,Labels,Joy Bell-,Consumer,56.7,9,26.082
6617,CA-2016-123512,MV-18190,OFF-LA-10000081,Avery 496,17-Jun-16,19-Jun-16,First Class,Labels,Mike Vittorini,Consumer,22.5,6,10.8
6618,CA-2016-123512,MV-18190,OFF-PA-10001497,Xerox 1914,17-Jun-16,19-Jun-16,First Class,Paper,Mike Vittorini,Consumer,219.84,4,107.7216
6850,CA-2014-101462,BP-11230,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",20-Apr-14,25-Apr-14,Standard Class,Furnishings,Benjamin Patterson,Consumer,59.92,4,27.5632
7003,CA-2014-133158,DW-13195,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",19-Aug-14,21-Aug-14,Second Class,Furnishings,David Wiener,Corporate,289.24,7,26.0316
7338,CA-2017-165155,BM-11575,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",21-Sep-17,23-Sep-17,First Class,Storage,Brendan Murry,Corporate,15.51,1,3.8775
7468,CA-2017-148985,TB-21190,FUR-FU-10001424,Dax Clear Box Frame,11-Nov-17,15-Nov-17,Second Class,Furnishings,Thomas Brumley,Home Office,34.92,4,11.8728
7569,CA-2014-133830,RL-19615,OFF-AR-10003045,Prang Colored Pencils,05-Dec-14,10-Dec-14,Standard Class,Art,Rob Lucas,Consumer,26.46,9,11.907
7570,CA-2014-133830,RL-19615,OFF-PA-10001363,Xerox 1933,05-Dec-14,10-Dec-14,Standard Class,Paper,Rob Lucas,Consumer,49.12,4,23.0864
7571,CA-2014-133830,RL-19615,OFF-FA-10002280,Advantus Plastic Paper Clips,05-Dec-14,10-Dec-14,Standard Class,Fasteners,Rob Lucas,Consumer,15,3,7.2
7869,CA-2016-136994,LS-17245,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",27-May-16,02-Jun-16,Standard Class,Paper,Lynn Smith,Consumer,13.38,2,6.1548
8100,CA-2016-169663,RH-19510,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,10-Mar-16,13-Mar-16,First Class,Accessories,Rick Huthwaite,Home Office,26.85,3,5.1015
8102,CA-2015-149846,SB-20185,OFF-LA-10004484,Avery 476,22-May-15,26-May-15,Standard Class,Labels,Sarah Brown,Consumer,8.26,2,3.7996
8104,CA-2015-149846,SB-20185,OFF-ST-10002406,Pizazz Global Quick File,22-May-15,26-May-15,Standard Class,Storage,Sarah Brown,Consumer,104.79,7,29.3412
8118,US-2017-113201,TT-21220,OFF-PA-10000675,Xerox 1919,30-Jun-17,05-Jul-17,Standard Class,Paper,Thomas Thornton,Consumer,204.95,5,100.4255
9058,CA-2015-149097,SV-20785,FUR-FU-10003424,Nu-Dell Oak Frame,20-Oct-15,24-Oct-15,Standard Class,Furnishings,Stewart Visinsky,Consumer,74.76,7,23.9232
9231,CA-2017-133718,TB-21520,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),23-Jul-17,26-Jul-17,First Class,Paper,Tracy Blumstein,Consumer,58.32,9,27.9936
9376,CA-2015-126347,AJ-10945,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,14-Dec-15,19-Dec-15,Second Class,Accessories,Ashley Jarboe,Consumer,50,2,10.5
9565,CA-2015-161242,CG-12040,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",01-Jun-15,08-Jun-15,Standard Class,Paper,Catherine Glotzbach,Home Office,11.76,2,5.7624
9610,CA-2016-130638,SC-20095,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",16-May-16,19-May-16,Second Class,Furnishings,Sanjit Chand,Consumer,282.84,4,19.7988
9611,CA-2016-130638,SC-20095,OFF-LA-10002195,Avery 481,16-May-16,19-May-16,Second Class,Labels,Sanjit Chand,Consumer,27.72,9,13.3056
9651,CA-2016-107104,MS-17365,OFF-AR-10004269,Newell 31,26-Nov-16,30-Nov-16,Standard Class,Art,Maribeth Schnelling,Consumer,37.17,9,10.4076
9652,CA-2016-107104,MS-17365,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,26-Nov-16,30-Nov-16,Standard Class,Appliances,Maribeth Schnelling,Consumer,64.96,2,19.488
9653,CA-2016-107104,MS-17365,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",26-Nov-16,30-Nov-16,Standard Class,Furnishings,Maribeth Schnelling,Consumer,595.38,6,297.69
9708,CA-2016-161746,CS-11950,OFF-AR-10000390,Newell Chalk Holder,21-Oct-16,27-Oct-16,Standard Class,Art,Carlos Soltero,Consumer,12.39,3,5.6994
9709,CA-2016-161746,CS-11950,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",21-Oct-16,27-Oct-16,Standard Class,Furnishings,Carlos Soltero,Consumer,19.96,2,5.5888
9710,CA-2016-161746,CS-11950,OFF-ST-10002743,SAFCO Boltless Steel Shelving,21-Oct-16,27-Oct-16,Standard Class,Storage,Carlos Soltero,Consumer,340.92,3,3.4092
9954,CA-2015-141593,DB-12970,OFF-PA-10004983,Xerox 23,14-Dec-15,16-Dec-15,Second Class,Paper,Darren Budd,Corporate,6.48,1,3.1104
3,CA-2016-138688,DV-13045,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,12-Jun-16,16-Jun-16,Second Class,Labels,Darrin Van Huff,Corporate,14.62,2,6.8714
90,CA-2016-109806,JS-15685,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,17-Sep-16,22-Sep-16,Standard Class,Art,Jim Sink,Corporate,20.1,3,6.633
92,CA-2016-109806,JS-15685,OFF-PA-10000304,Xerox 1995,17-Sep-16,22-Sep-16,Standard Class,Paper,Jim Sink,Corporate,6.48,1,3.1104
693,CA-2015-131534,AB-10165,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,28-Mar-15,02-Apr-15,Standard Class,Accessories,Alan Barnes,Consumer,166.24,1,24.936
694,CA-2015-131534,AB-10165,OFF-PA-10000743,Xerox 1977,28-Mar-15,02-Apr-15,Standard Class,Paper,Alan Barnes,Consumer,33.4,5,16.032
755,CA-2015-135272,MS-17830,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,07-Dec-15,12-Dec-15,Standard Class,Furnishings,Melanie Seite,Consumer,79.92,4,28.7712
845,CA-2016-161669,EM-14095,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,07-Nov-16,09-Nov-16,First Class,Supplies,Eudokia Martin,Corporate,11.36,2,3.2944
846,CA-2016-161669,EM-14095,OFF-LA-10004093,Avery 486,07-Nov-16,09-Nov-16,First Class,Labels,Eudokia Martin,Corporate,14.62,2,6.8714
1016,CA-2015-133025,MO-17800,OFF-PA-10004100,Xerox 216,17-Sep-15,19-Sep-15,Second Class,Paper,Meg O'Connel,Home Office,32.4,5,15.552
1189,CA-2017-117212,BT-11530,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,26-Feb-17,28-Feb-17,Second Class,Appliances,Bradley Talbott,Home Office,81.92,4,22.1184
1192,CA-2017-117212,BT-11530,OFF-PA-10001970,Xerox 1908,26-Feb-17,28-Feb-17,Second Class,Paper,Bradley Talbott,Home Office,223.92,4,109.7208
1193,CA-2017-117212,BT-11530,OFF-PA-10000682,Xerox 1924,26-Feb-17,28-Feb-17,Second Class,Paper,Bradley Talbott,Home Office,23.12,4,11.3288
1221,CA-2014-110184,BF-11170,OFF-ST-10000107,Fellowes Super Stor/Drawer,12-Jul-14,16-Jul-14,Standard Class,Storage,Ben Ferrer,Home Office,249.75,9,44.955
1510,CA-2017-103611,JM-15535,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",12-Sep-17,15-Sep-17,First Class,Furnishings,Jessica Myrick,Consumer,8.36,2,3.0096
1818,CA-2015-125423,MC-17575,OFF-LA-10001771,Avery 513,13-Dec-15,15-Dec-15,Second Class,Labels,Matt Collins,Consumer,9.96,2,4.5816
2787,CA-2015-149972,CD-12790,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,21-Sep-15,23-Sep-15,First Class,Fasteners,Cynthia Delaney,Home Office,7.9,2,2.528
2836,CA-2017-110842,GA-14725,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,11-Nov-17,16-Nov-17,Standard Class,Appliances,Guy Armstrong,Consumer,10.89,1,2.8314
2837,CA-2017-110842,GA-14725,OFF-PA-10000520,Xerox 201,11-Nov-17,16-Nov-17,Standard Class,Paper,Guy Armstrong,Consumer,19.44,3,9.3312
2873,CA-2017-135167,SC-20800,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",15-Jun-17,20-Jun-17,Standard Class,Art,Stuart Calhoun,Consumer,4.26,1,1.7466
3498,CA-2016-107328,CA-12055,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,08-Aug-16,15-Aug-16,Standard Class,Appliances,Cathy Armstrong,Home Office,487.92,6,136.6176
3555,CA-2014-120838,PO-18865,OFF-ST-10000585,Economy Rollaway Files,23-Mar-14,26-Mar-14,Second Class,Storage,Patrick O'Donnell,Consumer,330.4,2,85.904
3891,US-2016-163881,SP-20860,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,24-Nov-16,30-Nov-16,Standard Class,Accessories,Sung Pak,Corporate,659.9,2,217.767
3893,US-2016-163881,SP-20860,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,24-Nov-16,30-Nov-16,Standard Class,Accessories,Sung Pak,Corporate,559.92,8,190.3728
3945,CA-2016-133144,DO-13435,OFF-PA-10004971,Xerox 196,16-May-16,21-May-16,Second Class,Paper,Denny Ordway,Consumer,17.34,3,8.4966
3971,CA-2014-135090,SP-20920,OFF-PA-10002245,Xerox 1895,22-Nov-14,26-Nov-14,Standard Class,Paper,Susan Pistek,Consumer,53.82,9,24.219
4010,CA-2017-144463,SC-20725,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",01-Jan-17,05-Jan-17,Standard Class,Furnishings,Steven Cartwright,Consumer,474.43,11,199.2606
4118,CA-2015-153416,TS-21340,OFF-PA-10002005,Xerox 225,24-Nov-15,29-Nov-15,Standard Class,Paper,Toby Swindell,Consumer,19.44,3,9.3312
4119,CA-2015-153416,TS-21340,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,24-Nov-15,29-Nov-15,Standard Class,Storage,Toby Swindell,Consumer,454.86,7,54.5832
4137,CA-2017-105914,PV-18985,OFF-ST-10003716,Tennsco Double-Tier Lockers,02-Oct-17,08-Oct-17,Standard Class,Storage,Paul Van Hugh,Home Office,1575.14,7,204.7682
4245,CA-2014-138436,JD-15895,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,26-Mar-14,30-Mar-14,Standard Class,Accessories,Jonathan Doherty,Corporate,66.3,3,8.619
4795,CA-2015-144722,MF-18250,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",16-Mar-15,23-Mar-15,Standard Class,Furnishings,Monica Federle,Corporate,43.13,1,18.1146
5042,CA-2016-158694,AI-10855,OFF-PA-10002421,Embossed Ink Jet Note Cards,10-Nov-16,13-Nov-16,Second Class,Paper,Arianne Irving,Consumer,67.71,3,32.5008
5043,CA-2016-158694,AI-10855,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,10-Nov-16,13-Nov-16,Second Class,Appliances,Arianne Irving,Consumer,129.92,4,38.976
5044,CA-2016-158694,AI-10855,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",10-Nov-16,13-Nov-16,Second Class,Furnishings,Arianne Irving,Consumer,467.46,9,191.6586
5045,CA-2016-158694,AI-10855,OFF-PA-10001363,Xerox 1933,10-Nov-16,13-Nov-16,Second Class,Paper,Arianne Irving,Consumer,61.4,5,28.858
5046,CA-2016-158694,AI-10855,OFF-ST-10001496,Standard Rollaway File with Lock,10-Nov-16,13-Nov-16,Second Class,Storage,Arianne Irving,Consumer,720.76,4,187.3976
5048,CA-2016-158694,AI-10855,OFF-AR-10001227,Newell 338,10-Nov-16,13-Nov-16,Second Class,Art,Arianne Irving,Consumer,14.7,5,3.969
5179,US-2015-120502,BT-11395,FUR-FU-10004973,Flat Face Poster Frame,13-Apr-15,19-Apr-15,Standard Class,Furnishings,Bill Tyler,Corporate,37.68,2,15.8256
5181,US-2015-120502,BT-11395,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,13-Apr-15,19-Apr-15,Standard Class,Appliances,Bill Tyler,Corporate,75.84,2,29.5776
5225,US-2017-109582,JM-15865,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",12-Sep-17,17-Sep-17,Second Class,Paper,John Murray,Consumer,166.44,3,79.8912
5507,US-2016-162026,JE-15745,OFF-PA-10000167,Xerox 1925,08-Oct-16,08-Oct-16,Same Day,Paper,Joel Eaton,Consumer,61.96,2,27.882
5895,CA-2017-100825,KD-16495,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,09-Sep-17,14-Sep-17,Standard Class,Storage,Keith Dawkins,Corporate,99.87,3,23.9688
5944,CA-2014-104178,JM-15265,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",25-Aug-14,29-Aug-14,Standard Class,Furnishings,Janet Molinari,Corporate,6.28,1,2.6376
5945,CA-2014-104178,JM-15265,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,25-Aug-14,29-Aug-14,Standard Class,Accessories,Janet Molinari,Corporate,95.1,5,30.432
5946,CA-2014-104178,JM-15265,OFF-PA-10004983,Xerox 23,25-Aug-14,29-Aug-14,Standard Class,Paper,Janet Molinari,Corporate,25.92,4,12.4416
5947,CA-2014-104178,JM-15265,OFF-ST-10004258,Portable Personal File Box,25-Aug-14,29-Aug-14,Standard Class,Storage,Janet Molinari,Corporate,48.84,4,13.1868
6034,CA-2015-130253,PP-18955,FUR-FU-10002963,"Master Caster Door Stop, Gray",14-Dec-15,18-Dec-15,Standard Class,Furnishings,Paul Prost,Home Office,15.24,3,5.1816
6125,CA-2017-145772,SS-20140,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,03-Jun-17,07-Jun-17,Standard Class,Accessories,Saphhira Shifley,Corporate,44.75,5,8.5025
6126,CA-2017-145772,SS-20140,OFF-PA-10001593,Xerox 1947,03-Jun-17,07-Jun-17,Standard Class,Paper,Saphhira Shifley,Corporate,11.96,2,5.382
6552,CA-2017-161578,RB-19465,OFF-PA-10002986,Xerox 1898,16-Dec-17,21-Dec-17,Second Class,Paper,Rick Bensley,Home Office,13.36,2,6.4128
6553,CA-2017-161578,RB-19465,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",16-Dec-17,21-Dec-17,Second Class,Storage,Rick Bensley,Home Office,158.9,5,7.945
6823,US-2017-115609,CS-12505,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,02-Nov-17,07-Nov-17,Standard Class,Appliances,Cindy Stewart,Consumer,168.1,5,43.706
6847,US-2016-159093,RS-19420,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",09-May-16,14-May-16,Standard Class,Paper,Ricardo Sperren,Corporate,32.04,4,14.418
6980,CA-2017-149076,SO-20335,OFF-PA-10000483,Xerox 19,14-Jan-17,19-Jan-17,Standard Class,Paper,Sean O'Donnell,Consumer,154.9,5,69.705
7197,CA-2014-116785,MH-17290,OFF-AR-10003504,Newell 347,26-Apr-14,30-Apr-14,Standard Class,Art,Marc Harrigan,Home Office,21.4,5,6.206
7198,CA-2014-116785,MH-17290,OFF-LA-10000305,Avery 495,26-Apr-14,30-Apr-14,Standard Class,Labels,Marc Harrigan,Home Office,12.6,2,5.796
7294,CA-2016-113656,CB-12415,FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",23-Jan-16,29-Jan-16,Standard Class,Furnishings,Christy Brittain,Consumer,59.99,7,21.5964
7361,CA-2016-163594,JF-15295,OFF-PA-10000809,Xerox 206,12-Apr-16,14-Apr-16,First Class,Paper,Jason Fortune-,Consumer,19.44,3,9.3312
7503,US-2017-120147,TB-21400,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,30-Mar-17,30-Mar-17,Same Day,Art,Tom Boeckenhauer,Consumer,6.08,2,2.0672
7575,CA-2015-129532,YS-21880,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",08-Dec-15,12-Dec-15,Standard Class,Storage,Yana Sorensen,Corporate,221.96,2,4.4392
7576,CA-2015-129532,YS-21880,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,08-Dec-15,12-Dec-15,Standard Class,Accessories,Yana Sorensen,Corporate,236,4,40.12
7663,US-2017-141509,SC-20575,OFF-AR-10002067,Newell 334,29-Sep-17,01-Oct-17,First Class,Art,Sonia Cooley,Consumer,99.2,5,25.792
7743,CA-2017-105326,KT-16480,OFF-PA-10001639,Xerox 203,20-Aug-17,27-Aug-17,Standard Class,Paper,Kean Thornton,Consumer,25.92,4,12.4416
8302,US-2017-167318,GZ-14545,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,26-Jul-17,01-Aug-17,Standard Class,Accessories,George Zrebassa,Corporate,1649.95,5,659.98
8342,CA-2017-141481,ZD-21925,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,11-Jun-17,14-Jun-17,First Class,Appliances,Zuschuss Donatelli,Consumer,61.44,3,16.5888
8404,CA-2016-154067,SM-20950,OFF-PA-10002254,Xerox 1883,01-Feb-16,07-Feb-16,Standard Class,Paper,Suzanne McNair,Corporate,105.52,4,48.5392
8480,US-2016-119270,SW-20245,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),12-Mar-16,16-Mar-16,Standard Class,Paper,Scot Wooten,Consumer,19.98,2,8.991
8613,CA-2016-146437,HG-14965,OFF-AR-10000588,Newell 345,28-Jan-16,01-Feb-16,Second Class,Art,Henry Goldwyn,Corporate,39.68,2,10.3168
8670,CA-2015-158918,AI-10855,OFF-PA-10004947,Easy-staple paper,20-Dec-15,25-Dec-15,Second Class,Paper,Arianne Irving,Consumer,17.12,4,7.704
8687,CA-2016-144015,AH-10075,OFF-SU-10003505,Premier Electric Letter Opener,26-Jun-16,26-Jun-16,Same Day,Supplies,Adam Hart,Corporate,231.72,2,11.586
8688,CA-2016-144015,AH-10075,OFF-FA-10000624,OIC Binder Clips,26-Jun-16,26-Jun-16,Same Day,Fasteners,Adam Hart,Corporate,17.9,5,8.95
8689,CA-2016-144015,AH-10075,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",26-Jun-16,26-Jun-16,Same Day,Paper,Adam Hart,Corporate,12.48,2,5.616
8888,CA-2014-169642,BB-10990,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",27-Jul-14,30-Jul-14,Second Class,Storage,Barry Blumstein,Corporate,276.28,2,0
9120,US-2016-155971,RB-19795,OFF-LA-10000452,Avery 488,06-Jun-16,12-Jun-16,Standard Class,Labels,Ross Baird,Home Office,22.05,7,10.584
9121,US-2016-155971,RB-19795,OFF-PA-10000210,Xerox Blank Computer Paper,06-Jun-16,12-Jun-16,Standard Class,Paper,Ross Baird,Home Office,99.9,5,46.953
9233,CA-2016-126732,LR-16915,FUR-FU-10001889,Ultra Door Pull Handle,02-Sep-16,06-Sep-16,Standard Class,Furnishings,Lena Radford,Consumer,94.68,9,31.2444
9234,CA-2016-126732,LR-16915,OFF-ST-10000321,Akro Stacking Bins,02-Sep-16,06-Sep-16,Standard Class,Storage,Lena Radford,Consumer,23.67,3,0.9468
9236,CA-2016-126732,LR-16915,OFF-AR-10004752,Blackstonian Pencils,02-Sep-16,06-Sep-16,Standard Class,Art,Lena Radford,Consumer,18.69,7,5.2332
9324,CA-2017-121853,DB-13660,OFF-PA-10003641,Xerox 1909,23-Sep-17,29-Sep-17,Standard Class,Paper,Duane Benoit,Consumer,211.04,8,97.0784
63,CA-2015-135545,KM-16720,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",24-Nov-15,30-Nov-15,Standard Class,Accessories,Kunst Miller,Consumer,13.98,2,6.1512
65,CA-2015-135545,KM-16720,OFF-PA-10003892,Xerox 1943,24-Nov-15,30-Nov-15,Standard Class,Paper,Kunst Miller,Consumer,146.73,3,68.9631
66,CA-2015-135545,KM-16720,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,24-Nov-15,30-Nov-15,Standard Class,Furnishings,Kunst Miller,Consumer,79.76,4,22.3328
130,US-2016-125969,LS-16975,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,06-Nov-16,10-Nov-16,Second Class,Furnishings,Lindsay Shagiari,Home Office,238.56,3,26.2416
172,CA-2014-118962,CS-12130,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",05-Aug-14,09-Aug-14,Standard Class,Paper,Chad Sievert,Consumer,20.94,3,9.8418
173,CA-2014-118962,CS-12130,OFF-PA-10001144,Xerox 1913,05-Aug-14,09-Aug-14,Standard Class,Paper,Chad Sievert,Consumer,110.96,2,53.2608
581,CA-2015-132906,CC-12145,OFF-SU-10004498,Martin-Yale Premier Letter Opener,10-Sep-15,14-Sep-15,Standard Class,Supplies,Charles Crestani,Consumer,51.52,4,1.5456
761,CA-2015-112319,AR-10510,OFF-PA-10003441,Xerox 226,31-Aug-15,05-Sep-15,Standard Class,Paper,Andrew Roberts,Consumer,58.32,9,27.9936
1177,CA-2014-120243,AT-10435,OFF-LA-10004425,Staple-on labels,27-Dec-14,30-Dec-14,Second Class,Labels,Alyssa Tate,Home Office,11.56,4,5.4332
1473,CA-2017-164959,KN-16390,OFF-LA-10004272,Avery 482,11-Jul-17,15-Jul-17,Standard Class,Labels,Katherine Nockton,Corporate,8.67,3,4.0749
1505,CA-2015-153388,PC-19000,OFF-AR-10001868,Prang Dustless Chalk Sticks,01-Aug-15,07-Aug-15,Standard Class,Art,Pauline Chand,Home Office,6.72,4,3.36
1569,US-2017-152002,DV-13465,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",11-Jun-17,11-Jun-17,Same Day,Paper,Dianna Vittorini,Consumer,122.97,3,60.2553
1572,US-2014-157385,SC-20095,OFF-EN-10003160,Pastel Pink Envelopes,23-Nov-14,25-Nov-14,First Class,Envelopes,Sanjit Chand,Consumer,21.84,3,10.4832
1573,US-2014-157385,SC-20095,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,23-Nov-14,25-Nov-14,First Class,Accessories,Sanjit Chand,Consumer,29.99,1,6.2979
1778,CA-2015-105347,DP-13000,OFF-PA-10000675,Xerox 1919,24-Nov-15,28-Nov-15,Standard Class,Paper,Darren Powers,Consumer,368.91,9,180.7659
1779,CA-2015-105347,DP-13000,OFF-AR-10003045,Prang Colored Pencils,24-Nov-15,28-Nov-15,Standard Class,Art,Darren Powers,Consumer,14.7,5,6.615
2248,CA-2015-116092,JM-16195,OFF-PA-10004285,Xerox 1959,15-Feb-15,18-Feb-15,Second Class,Paper,Justin MacKendrick,Consumer,13.36,2,6.4128
2251,CA-2015-116092,JM-16195,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,15-Feb-15,18-Feb-15,Second Class,Appliances,Justin MacKendrick,Consumer,541.44,6,157.0176
2252,CA-2015-116092,JM-16195,OFF-PA-10000477,Xerox 22,15-Feb-15,18-Feb-15,Second Class,Paper,Justin MacKendrick,Consumer,19.44,3,9.3312
2331,CA-2016-155187,LA-16780,OFF-ST-10000642,"Tennsco Lockers, Gray",24-Sep-16,26-Sep-16,Second Class,Storage,Laura Armstrong,Corporate,41.96,2,2.9372
2332,CA-2016-155187,LA-16780,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",24-Sep-16,26-Sep-16,Second Class,Paper,Laura Armstrong,Corporate,41.7,5,20.85
2447,CA-2015-100573,AM-10705,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",25-Sep-15,01-Oct-15,Standard Class,Envelopes,Anne McFarland,Consumer,17.48,2,8.2156
